18:58:24,921 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for data.adapter.services using factory class net.sf.jasperreports.data.DefaultDataAdapterServiceExtensionsRegistryFactory
18:58:24,921 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.web.util.JacksonMappingExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.jackson.mapping
18:58:24,921 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for jackson.mapping using factory class net.sf.jasperreports.web.util.JacksonMappingExtensionsRegistryFactory
18:58:24,931 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.engine.query.SQLQueryClauseFunctionsExtensions for property net.sf.jasperreports.extension.registry.factory.sql.clause.functions
18:58:24,931 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for sql.clause.functions using factory class net.sf.jasperreports.engine.query.SQLQueryClauseFunctionsExtensions
18:58:24,931 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.components.ComponentsExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.components
18:58:24,931 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for components using factory class net.sf.jasperreports.components.ComponentsExtensionsRegistryFactory
18:58:24,951 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.extensions.DefaultExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.default
18:58:24,951 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for default using factory class net.sf.jasperreports.extensions.DefaultExtensionsRegistryFactory
18:58:24,951 DEBUG Thread-2 DefaultExtensionsRegistry:loadRegistries:208 - Instantiating registry of type net.sf.jasperreports.repo.DefaultRepositoryExtensionsRegistryFactory for property net.sf.jasperreports.extension.registry.factory.repository
18:58:24,951 DEBUG Thread-2 DefaultExtensionsRegistry:instantiateRegistry:233 - Instantiating extensions registry for repository using factory class net.sf.jasperreports.repo.DefaultRepositoryExtensionsRegistryFactory
